# x1 x2 x3 x4
# 120 4
# 120 4
 8.66000000e-03  4.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  4.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  4.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  4.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  4.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
-6.06200000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
-4.33000000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
-2.59800000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
-8.66000000e-03  5.50000000e-02  3.00000000e-03  1.00000000e+00
 8.66000000e-03  5.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  5.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
-6.06200000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
-4.33000000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
-2.59800000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
-8.66000000e-03  6.50000000e-02  3.00000000e-03  1.00000000e+00
 8.66000000e-03  6.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  6.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
-6.06200000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
-4.33000000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
-2.59800000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
-8.66000000e-03  7.50000000e-02  3.00000000e-03  1.00000000e+00
 8.66000000e-03  7.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  7.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
-6.06200000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
-4.33000000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
-2.59800000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
-8.66000000e-03  8.50000000e-02  3.00000000e-03  1.00000000e+00
 8.66000000e-03  8.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  8.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
-6.06200000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
-4.33000000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
-2.59800000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
-8.66000000e-03  9.50000000e-02  3.00000000e-03  1.00000000e+00
 8.66000000e-03  9.50000000e-02  3.00000000e-03  1.00000000e+00
 2.59800000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
 4.33000000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
 6.06200000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
 7.79400000e-02  9.50000000e-02  3.00000000e-03  1.00000000e+00
-7.79400000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
-6.06200000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
-4.33000000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
-2.59800000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
-8.66000000e-03  1.05000000e-01  3.00000000e-03  1.00000000e+00
 8.66000000e-03  1.05000000e-01  3.00000000e-03  1.00000000e+00
 2.59800000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
 4.33000000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
 6.06200000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
 7.79400000e-02  1.05000000e-01  3.00000000e-03  1.00000000e+00
-7.79400000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
-6.06200000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
-4.33000000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
-2.59800000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
-8.66000000e-03  1.15000000e-01  3.00000000e-03  1.00000000e+00
 8.66000000e-03  1.15000000e-01  3.00000000e-03  1.00000000e+00
 2.59800000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
 4.33000000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
 6.06200000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
 7.79400000e-02  1.15000000e-01  3.00000000e-03  1.00000000e+00
